time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-0.191028724746,-2.42100918331,17.6934185378,6.05636768751,0.132636881275,0.0,-0.839273131754,-2.96806197123,4.51419528056,-0.0687127043477,0.110273224497,0.0,419.15574786650575,418.20464508021473,420.93879581562265,419.28907563440544
2.940000000000002,-0.243701427637,-2.6031139345,17.9633275616,6.05237709422,0.138869458376,0.0,-0.917024511717,-3.10248234708,4.48251631564,-0.0624347966412,0.0863103695503,0.0,427.98955319648627,425.9544398432256,425.6458110549834,426.1793056131073
3.000000000000002,-0.301585033126,-2.79408629394,18.2343631233,6.04849338023,0.143781456661,0.0,-1.0128616656,-3.26358356176,4.55126940205,-0.069761029843,0.0710431797436,0.0,460.27511462995534,459.0702033427552,460.4860841055414,459.9031518120122
3.0600000000000023,-0.364680178444,-2.99379927408,18.5052371279,6.04506206689,0.148003935991,0.0,-1.09066378579,-3.39391469796,4.47780782499,-0.0396221275836,0.0690036755452,0.0,414.68592989464156,414.5108761902795,412.4706820194013,415.12143930542845
3.1200000000000023,-0.433037448781,-3.20222923131,18.7750830424,6.04235839357,0.152242450439,0.0,-1.18825577082,-3.55398291679,4.5164791815,-0.0590953641803,0.0737304958369,0.0,450.94327614954784,451.3287288699344,453.732935829376,452.1653958642894
3.1800000000000024,-0.506897008529,-3.41965963473,19.0444575607,6.03896957842,0.156715914095,0.0,-1.27410037863,-3.69407494219,4.46249226397,-0.0517069735236,0.0761619919806,0.0,422.24255867626084,422.4569727570246,422.22311785869454,422.8578025331102
3.2400000000000024,-0.586324927857,-3.64609079272,19.312642137,6.0363477897,0.161492139186,0.0,-1.37388379262,-3.85391383739,4.47647724307,-0.0311881861845,0.085721780257,0.0,446.3025892210735,447.08730851723533,443.9702178884648,445.6496494434138
3.3000000000000025,-0.672096756655,-3.8825741619,19.5831905104,6.03423116967,0.166347609981,0.0,-1.48559219515,-4.02903403919,4.54103250456,-0.0450549666953,0.0690093137346,0.0,463.6453484711926,462.3351572330902,463.8651316491831,462.7742122459222
3.3600000000000025,-0.764572061109,-4.12949407683,19.8570202506,6.03119455856,0.170499652108,0.0,-1.5972443646,-4.20189619173,4.58590926946,-0.0650461445582,0.0695805612691,0.0,459.16182904668665,459.2106135752245,458.7351456042768,457.1430124240277
3.4200000000000026,-0.863434423518,-4.38630086948,20.1312782853,6.02729586362,0.174413408319,0.0,-1.6985005485,-4.3587441805,4.55563487761,-0.0648428688041,0.0546816873843,0.0,437.00585591199035,435.7651164680996,434.59322366369827,434.60705347421026
3.4800000000000026,-0.96857108037,-4.65279945079,20.4043897966,6.02349972355,0.177469149873,0.0,-1.80630371175,-4.52494375634,4.54756917912,-0.0602950492453,0.0421095331088,0.0,444.11618701295413,443.0852448569468,443.8270613912353,444.19731630862196
3.5400000000000027,-1.08037180228,-4.92956509937,20.6777200544,6.02015363886,0.180072517372,0.0,-1.92056973799,-4.700939802,4.56280380487,-0.0479810832121,0.0458330466782,0.0,451.5351538178328,451.8365104020818,453.00461487648835,453.9918175186524
3.6000000000000028,-1.1990529454,-5.21693987166,20.9517613492,6.01745571472,0.183026498043,0.0,-2.03568197151,-4.87853779304,4.57130160462,-0.0395308310989,0.0552861157604,0.0,451.8494259834046,452.6124535257548,450.97306955556365,451.6540952511646
3.660000000000003,-1.32584560043,-5.51667294181,21.2322060098,6.01470379711,0.186195667831,0.0,-2.19088343756,-5.11264889068,4.77514485812,-0.0631963194268,0.0473653671912,0.0,513.7013789833336,513.1407225932273,513.2951516619113,511.6116042606861
3.720000000000003,-1.46038043625,-5.82823569538,21.5163926996,6.01068829257,0.189659981236,0.0,-2.29389560532,-5.27326554654,4.69751040799,-0.0756762606449,0.0730013040924,0.0,427.13285176072344,429.31638589877986,428.24981513785286,427.18309491115605
3.780000000000003,-1.60172998474,-6.15033433748,21.7987092197,6.00606652025,0.194067762254,0.0,-2.41808698595,-5.46380450834,4.71218551247,-0.0798818271848,0.0743703145373,0.0,459.14101938073446,459.25364670288366,459.93878551798247,459.6010235332319
3.840000000000003,-1.75012738921,-6.48330331073,22.0794377805,6.00122548745,0.198192445297,0.0,-2.52885238018,-5.63570608229,4.64501395421,-0.0823371996231,0.0540643205288,0.0,434.91286709892506,433.21194469425063,434.35504155565275,434.14360752427797
3.900000000000003,-1.9056582425,-6.82728226726,22.3580605945,5.99662975788,0.201230926651,0.0,-2.65573303556,-5.83075283325,4.64160971367,-0.067062440933,0.0427269588489,0.0,458.03125278643046,457.13003912475637,454.7336072242794,455.9512482847734
3.960000000000003,-2.06883689635,-7.18305151323,22.6362885175,5.9924069536,0.2033380065,0.0,-2.78372100786,-6.02868848255,4.631899008,-0.0780102112938,0.0120740218074,0.0,456.63720762051094,454.18526271821065,457.26742629381937,456.3905836535616
4.020000000000002,-2.23971929084,-7.55079956963,22.9137919803,5.987556465,0.203939496605,0.0,-2.91237580944,-6.23011533211,4.61746484259,-0.087204641883,0.00557438411856,0.0,457.34708169445355,456.82885921016344,455.75332284753756,455.0125322338707
4.080000000000001,-2.41862141934,-7.93116800611,23.1916586454,5.98228363302,0.203979858972,0.0,-3.05095225906,-6.44936857777,4.64370215109,-0.0892668106177,-0.011585257647,0.0,471.66250070019606,470.3350820154964,471.2196124748621,471.0542057301941
4.14,-2.60540715644,-8.32421338387,23.4689961636,5.97664929763,0.203265458635,0.0,-3.17517486596,-6.65278156469,4.60022875171,-0.105323650713,-0.0125573694947,0.0,451.14588520800373,451.06749327612624,450.81202696244804,449.50488235204995
4.199999999999998,-2.79964888803,-8.72962099357,23.7436620096,5.96989367399,0.202652684024,0.0,-3.29948349439,-6.86151394202,4.5545652981,-0.133940538618,-0.00589398381519,0.0,451.3653360731038,451.9030375167339,452.4119840730534,450.0896935014912
4.259999999999997,-3.00150751711,-9.14796024342,24.016218475,5.96199110681,0.20206914884,0.0,-3.42904755102,-7.083911759,4.52964109591,-0.127588129519,-0.0187705557066,0.0,460.1464537807369,459.12582180393525,460.2878120021256,460.7750995521708
4.319999999999996,-3.21145050916,-9.58031603103,24.288615578,5.95403239099,0.201423988601,0.0,-3.56886167041,-7.32868513744,4.54892184383,-0.145386390588,0.00176779979401,0.0,476.587482632249,478.1551945453067,476.4251454098435,475.04684875144113
4.379999999999995,-3.4283334058,-10.0252573712,24.555323772,5.94538929654,0.201942058787,0.0,-3.66076925262,-7.50368191809,4.34139040712,-0.141510240775,0.0196910988018,0.0,401.6332244482573,403.25599412898123,400.0840843674931,400.4150723716058
4.439999999999993,-3.65126348493,-10.4816919124,24.8118294383,5.9371354399,0.203100702649,0.0,-3.77038932786,-7.71171685838,4.20826782628,-0.130661396721,0.0185389962553,0.0,428.19766130586106,428.09958266277573,428.7022443440527,429.6050099315043
4.499999999999992,-3.8812162008,-10.9514743967,25.0621248424,5.93040532407,0.204836065569,0.0,-3.89481554856,-7.94849911321,4.13398574442,-0.0893979856436,0.0442001734842,0.0,448.4308365836295,450.5113093304522,449.5326371377188,452.85278968321995
4.559999999999991,-4.11841338197,-11.4351967773,25.306639731,5.92479231469,0.207708846212,0.0,-4.01201992034,-8.17636537783,4.01588673601,-0.10350614748,0.0543738997416,0.0,437.3218682011965,438.17013448202266,437.42060591358893,436.2360979915187
4.6199999999999894,-4.36254807737,-11.9325037075,25.543269854,5.91833387372,0.210954767111,0.0,-4.1261119329,-8.40140277365,3.87121201428,-0.117543687709,0.0535427045951,0.0,429.2993649366446,429.230862457308,430.29120709506395,429.0900623393841
4.679999999999988,-4.61365443175,-12.4436003335,25.7713771826,5.91120927457,0.214138561438,0.0,-4.24438864676,-8.63605889961,3.73164085624,-0.121254968944,0.052087018524,0.0,432.42860109961185,432.3078511194698,433.3816042421138,433.05636363802296
4.739999999999987,-4.87099279379,-12.9674196323,25.9870208451,5.90389302845,0.21697130261,0.0,-4.33396613743,-8.8257200452,3.45661512252,-0.123337103555,0.0350470978097,0.0,384.4790306077416,382.8622886771928,383.1459778846109,382.9318354617618
4.799999999999986,-5.13493308815,-13.5047820542,26.1910107654,5.8960534622,0.218901635532,0.0,-4.46421382975,-9.08729882823,3.34200577821,-0.152248733912,0.0256947576044,0.0,443.70728898260364,442.9389852638533,444.5739509568353,442.181568918817
4.859999999999984,-5.40673963894,-14.0580715823,26.3879895841,5.88692391154,0.220322457084,0.0,-4.59611775058,-9.35670722409,3.2227562634,-0.151980888834,0.0193126299457,0.0,444.30658333043795,443.7829369203134,444.67996992807423,444.68011413402394
4.919999999999983,-5.68581640637,-14.6265846242,26.5748331697,5.87757790356,0.221327446238,0.0,-4.7066566071,-9.59490895223,3.00477598213,-0.16466919152,0.0110564909693,0.0,411.90767497252585,411.17659543002924,411.5069409713976,410.3565250789655
4.979999999999982,-5.9722166705,-15.2107764799,26.7511220867,5.86751454355,0.222151364222,0.0,-4.84007549257,-9.87926029838,2.87019061115,-0.174650480534,0.0186076149824,0.0,443.9685180497002,444.5877164739937,443.1563571271684,442.3077420122036
5.0399999999999805,-6.26660867634,-15.8122087813,26.9189520313,5.85667873301,0.223236153209,0.0,-4.9730675481,-10.1696303895,2.72272057122,-0.196414715886,0.0170028315605,0.0,442.5152554766923,442.3830289608226,442.9627440396617,441.1364693785208
